expriment_name,metric,step,value
m3l_b4_range20_1,eval/miou_1.0_overall,332227.0,0.389101505279541
m3l_b4_range20_1,eval/miou_1.0_overall,340934.0,0.390071839094162
m3l_b4_range20_1,eval/miou_1.0_overall,347323.0,0.3893701136112213
m3l_b4_range20_1,eval/miou_1.0_overall,350000.0,0.38931235671043396
m3l_b4_range20_1,eval/miou_1.0_class_vehicle,250001.0,0.6529591679573059
m3l_b4_range20_1,eval/miou_1.0_class_vehicle,258809.0,0.6485088467597961
m3l_b4_range20_1,eval/miou_1.0_class_vehicle,267092.0,0.6509609818458557
m3l_b4_range20_1,eval/miou_1.0_class_vehicle,276356.0,0.6557433009147644
m3l_b4_range20_1,eval/miou_1.0_class_vehicle,285625.0,0.6528710126876831
m3l_b4_range20_1,eval/miou_1.0_class_vehicle,294872.0,0.6554573178291321
m3l_b4_range20_1,eval/miou_1.0_class_vehicle,304143.0,0.6509326696395874
m3l_b4_range20_1,eval/miou_1.0_class_vehicle,313480.0,0.6560884118080139
m3l_b4_range20_1,eval/miou_1.0_class_vehicle,322851.0,0.6580102443695068
m3l_b4_range20_1,eval/miou_1.0_class_vehicle,332227.0,0.658017635345459
m3l_b4_range20_1,eval/miou_1.0_class_vehicle,340934.0,0.6567817330360413
m3l_b4_range20_1,eval/miou_1.0_class_vehicle,347323.0,0.6560713052749634
m3l_b4_range20_1,eval/miou_1.0_class_vehicle,350000.0,0.6563217639923096
m3l_b4_range20_1,eval/miou_1.0_class_two-wheeler,250001.0,0.0
m3l_b4_range20_1,eval/miou_1.0_class_two-wheeler,258809.0,0.0
m3l_b4_range20_1,eval/miou_1.0_class_two-wheeler,267092.0,0.0
m3l_b4_range20_1,eval/miou_1.0_class_two-wheeler,276356.0,0.0
m3l_b4_range20_1,eval/miou_1.0_class_two-wheeler,285625.0,0.0
m3l_b4_range20_1,eval/miou_1.0_class_two-wheeler,294872.0,0.0
m3l_b4_range20_1,eval/miou_1.0_class_two-wheeler,304143.0,0.0
m3l_b4_range20_1,eval/miou_1.0_class_two-wheeler,313480.0,0.0
m3l_b4_range20_1,eval/miou_1.0_class_two-wheeler,322851.0,0.0
m3l_b4_range20_1,eval/miou_1.0_class_two-wheeler,332227.0,0.0
m3l_b4_range20_1,eval/miou_1.0_class_two-wheeler,340934.0,0.0
